participant	age_group	run	onset	duration	partner	missed	response_time_raw	response_selection_time	offer	block
sub-106	younger	01	8.274280	3.520910	outgroup	0	1.560930	0.560930	2	block_outgroup_unfair
sub-106	younger	01	12.551700	3.515720	outgroup	0	1.420440	0.420440	4	block_outgroup_unfair
sub-106	younger	01	16.831200	3.504030	outgroup	0	1.544130	0.544130	2	block_outgroup_unfair
sub-106	younger	01	21.101600	3.510750	outgroup	0	1.494000	0.494000	4	block_outgroup_unfair
sub-106	younger	01	25.380200	3.513240	outgroup	0	1.785940	0.785940	6	block_outgroup_unfair
sub-106	younger	01	29.661400	3.518370	outgroup	0	1.258120	0.258120	4	block_outgroup_unfair
sub-106	younger	01	33.947700	3.512040	outgroup	0	1.341660	0.341660	10	block_outgroup_unfair
sub-106	younger	01	49.482200	3.506960	computer	0	1.486680	0.486680	7	block_computer_fair
sub-106	younger	01	53.757700	3.525420	computer	0	1.364640	0.364640	8	block_computer_fair
sub-106	younger	01	58.050700	3.508830	computer	0	1.408750	0.408750	9	block_computer_fair
sub-106	younger	01	62.327000	3.525260	computer	0	1.419260	0.419260	8	block_computer_fair
sub-106	younger	01	66.618700	3.502380	computer	0	1.297390	0.297390	9	block_computer_fair
sub-106	younger	01	70.888600	3.523750	computer	0	1.431550	0.431550	5	block_computer_fair
sub-106	younger	01	75.178900	3.519500	computer	0	1.511370	0.511370	4	block_computer_fair
sub-106	younger	01	79.452100	3.519220	computer	0	1.274780	0.274780	7	block_computer_fair
sub-106	younger	01	92.968600	3.505270	outgroup	0	1.536210	0.536210	7	block_outgroup_fair
sub-106	younger	01	97.231000	3.505040	outgroup	0	1.410460	0.410460	5	block_outgroup_fair
sub-106	younger	01	101.491000	3.513570	outgroup	0	1.020330	0.020330	10	block_outgroup_fair
sub-106	younger	01	105.769000	3.516020	outgroup	0	1.379830	0.379830	10	block_outgroup_fair
sub-106	younger	01	110.047000	3.510920	outgroup	0	1.204900	0.204900	8	block_outgroup_fair
sub-106	younger	01	114.319000	3.519320	outgroup	0	1.019450	0.019450	3	block_outgroup_fair
sub-106	younger	01	118.581000	3.508500	outgroup	0	1.027850	0.027850	10	block_outgroup_fair
sub-106	younger	01	122.857000	3.509100	outgroup	0	1.255030	0.255030	10	block_outgroup_fair
sub-106	younger	01	134.379000	3.509020	ingroup	0	1.276220	0.276220	9	block_ingroup_fair
sub-106	younger	01	138.645000	3.526680	ingroup	0	1.363990	0.363990	10	block_ingroup_fair
sub-106	younger	01	142.940000	3.514940	ingroup	0	1.089030	0.089030	2	block_ingroup_fair
sub-106	younger	01	147.214000	3.523830	ingroup	0	1.318230	0.318230	10	block_ingroup_fair
sub-106	younger	01	151.506000	3.513350	ingroup	0	1.380610	0.380610	7	block_ingroup_fair
sub-106	younger	01	155.788000	3.527600	ingroup	0	1.301790	0.301790	8	block_ingroup_fair
sub-106	younger	01	160.068000	3.521580	ingroup	0	1.225310	0.225310	8	block_ingroup_fair
sub-106	younger	01	164.352000	3.528070	ingroup	0	1.412230	0.412230	5	block_ingroup_fair
sub-106	younger	01	179.900000	3.513330	outgroup	0	1.393470	0.393470	8	block_outgroup_fair
sub-106	younger	01	184.181000	3.525720	outgroup	0	1.364930	0.364930	9	block_outgroup_fair
sub-106	younger	01	188.465000	3.523930	outgroup	0	1.985300	0.985300	7	block_outgroup_fair
sub-106	younger	01	192.757000	3.522090	outgroup	0	1.246610	0.246610	8	block_outgroup_fair
sub-106	younger	01	197.045000	3.519880	outgroup	0	1.028500	0.028500	2	block_outgroup_fair
sub-106	younger	01	201.337000	3.517850	outgroup	0	1.056620	0.056620	5	block_outgroup_fair
sub-106	younger	01	205.623000	3.519370	outgroup	0	1.240850	0.240850	9	block_outgroup_fair
sub-106	younger	01	209.910000	3.522030	outgroup	0	1.023540	0.023540	9	block_outgroup_fair
sub-106	younger	01	221.448000	3.518380	computer	0	1.546240	0.546240	2	block_computer_unfair
sub-106	younger	01	225.724000	3.515060	computer	0	1.339950	0.339950	4	block_computer_unfair
sub-106	younger	01	230.007000	3.510560	computer	0	1.026810	0.026810	1	block_computer_unfair
sub-106	younger	01	234.275000	3.525810	computer	0	1.529640	0.529640	8	block_computer_unfair
sub-106	younger	01	238.559000	3.526850	computer	0	1.031770	0.031770	1	block_computer_unfair
sub-106	younger	01	242.856000	3.518790	computer	0	1.472490	0.472490	6	block_computer_unfair
sub-106	younger	01	247.132000	3.512680	computer	0	1.032960	0.032960	2	block_computer_unfair
sub-106	younger	01	251.401000	3.506630	computer	0	1.335190	0.335190	1	block_computer_unfair
sub-106	younger	01	264.912000	3.523500	ingroup	0	1.417900	0.417900	9	block_ingroup_fair
sub-106	younger	01	269.193000	3.514190	ingroup	0	1.322590	0.322590	9	block_ingroup_fair
sub-106	younger	01	273.465000	3.508230	ingroup	0	1.020850	0.020850	9	block_ingroup_fair
sub-106	younger	01	277.742000	3.523850	ingroup	0	1.547580	0.547580	6	block_ingroup_fair
sub-106	younger	01	282.026000	3.510780	ingroup	0	1.416830	0.416830	7	block_ingroup_fair
sub-106	younger	01	286.299000	3.514050	ingroup	0	1.031280	0.031280	10	block_ingroup_fair
sub-106	younger	01	290.570000	3.523620	ingroup	0	1.063820	0.063820	4	block_ingroup_fair
sub-106	younger	01	294.851000	3.523600	ingroup	0	1.320730	0.320730	7	block_ingroup_fair
sub-106	younger	01	308.387000	3.515790	outgroup	0	1.378310	0.378310	3	block_outgroup_unfair
sub-106	younger	01	312.666000	3.513630	outgroup	0	1.386360	0.386360	4	block_outgroup_unfair
sub-106	younger	01	316.947000	3.519820	outgroup	0	1.024720	0.024720	5	block_outgroup_unfair
sub-106	younger	01	321.231000	3.519950	outgroup	0	1.261250	0.261250	9	block_outgroup_unfair
sub-106	younger	01	325.508000	3.513060	outgroup	0	1.288870	0.288870	2	block_outgroup_unfair
sub-106	younger	01	329.790000	3.513030	outgroup	0	1.025380	0.025380	1	block_outgroup_unfair
sub-106	younger	01	334.065000	3.515260	outgroup	0	1.020580	0.020580	1	block_outgroup_unfair
sub-106	younger	01	338.345000	3.514250	outgroup	0	1.028020	0.028020	1	block_outgroup_unfair
sub-106	younger	01	349.862000	3.514450	ingroup	0	1.487700	0.487700	5	block_ingroup_unfair
sub-106	younger	01	354.135000	3.508290	ingroup	0	1.584590	0.584590	3	block_ingroup_unfair
sub-106	younger	01	358.411000	3.513410	ingroup	0	1.261500	0.261500	1	block_ingroup_unfair
sub-106	younger	01	362.683000	3.513120	ingroup	0	1.360310	0.360310	1	block_ingroup_unfair
sub-106	younger	01	366.964000	3.515230	ingroup	0	1.165630	0.165630	2	block_ingroup_unfair
sub-106	younger	01	371.239000	3.514100	ingroup	0	1.510880	0.510880	7	block_ingroup_unfair
sub-106	younger	01	375.514000	3.507330	ingroup	0	1.306870	0.306870	4	block_ingroup_unfair
sub-106	younger	01	379.789000	3.521550	ingroup	0	1.384290	0.384290	1	block_ingroup_unfair
sub-106	younger	02	3.996400	3.522020	outgroup	0	1.727290	0.727290	10	block_outgroup_fair
sub-106	younger	02	8.276870	3.505200	outgroup	0	1.383260	0.383260	7	block_outgroup_fair
sub-106	younger	02	12.541900	3.521890	outgroup	0	1.021210	0.021210	9	block_outgroup_fair
sub-106	younger	02	16.820700	3.503010	outgroup	0	1.263000	0.263000	9	block_outgroup_fair
sub-106	younger	02	21.083000	3.514640	outgroup	0	1.238280	0.238280	3	block_outgroup_fair
sub-106	younger	02	25.355100	3.510900	outgroup	0	1.019030	0.019030	8	block_outgroup_fair
sub-106	younger	02	29.633500	3.513400	outgroup	0	1.361700	0.361700	5	block_outgroup_fair
sub-106	younger	02	33.902900	3.509830	outgroup	0	1.094820	0.094820	7	block_outgroup_fair
sub-106	younger	02	47.428000	3.519350	computer	0	1.297610	0.297610	10	block_computer_fair
sub-106	younger	02	51.714900	3.512380	computer	0	1.230620	0.230620	5	block_computer_fair
sub-106	younger	02	55.983900	3.506930	computer	0	1.465500	0.465500	8	block_computer_fair
sub-106	younger	02	60.254400	3.530620	computer	0	1.031280	0.031280	3	block_computer_fair
sub-106	younger	02	64.536100	3.514960	computer	0	1.120600	0.120600	8	block_computer_fair
sub-106	younger	02	68.818800	3.517000	computer	0	1.491270	0.491270	7	block_computer_fair
sub-106	younger	02	73.101000	3.515830	computer	0	1.496250	0.496250	10	block_computer_fair
sub-106	younger	02	77.375000	3.520620	computer	0	1.308730	0.308730	9	block_computer_fair
sub-106	younger	02	88.902900	3.513660	outgroup	0	1.373650	0.373650	4	block_outgroup_unfair
sub-106	younger	02	93.181200	3.520540	outgroup	0	1.315890	0.315890	1	block_outgroup_unfair
sub-106	younger	02	97.460100	3.514380	outgroup	0	1.306550	0.306550	9	block_outgroup_unfair
sub-106	younger	02	101.733000	3.522760	outgroup	0	1.387570	0.387570	2	block_outgroup_unfair
sub-106	younger	02	106.024000	3.526390	outgroup	0	1.049980	0.049980	1	block_outgroup_unfair
sub-106	younger	02	110.308000	3.524860	outgroup	0	1.752990	0.752990	5	block_outgroup_unfair
sub-106	younger	02	114.597000	3.519490	outgroup	0	1.400820	0.400820	4	block_outgroup_unfair
sub-106	younger	02	118.884000	3.511430	outgroup	0	1.032330	0.032330	3	block_outgroup_unfair
sub-106	younger	02	134.417000	3.525640	computer	0	2.014120	1.014120	7	block_computer_fair
sub-106	younger	02	138.710000	3.511920	computer	0	1.290430	0.290430	9	block_computer_fair
sub-106	younger	02	142.990000	3.517200	computer	0	1.331130	0.331130	5	block_computer_fair
sub-106	younger	02	147.265000	3.509490	computer	0	1.209910	0.209910	7	block_computer_fair
sub-106	younger	02	151.532000	3.514970	computer	0	1.729920	0.729920	9	block_computer_fair
sub-106	younger	02	155.814000	3.503410	computer	0	1.033420	0.033420	10	block_computer_fair
sub-106	younger	02	160.086000	3.504840	computer	0	1.315890	0.315890	1	block_computer_fair
sub-106	younger	02	164.350000	3.530320	computer	0	1.356280	0.356280	8	block_computer_fair
sub-106	younger	02	175.882000	3.513290	ingroup	0	1.483130	0.483130	7	block_ingroup_fair
sub-106	younger	02	180.162000	3.517770	ingroup	0	1.022640	0.022640	7	block_ingroup_fair
sub-106	younger	02	184.448000	3.519240	ingroup	0	2.175700	1.175700	9	block_ingroup_fair
sub-106	younger	02	188.736000	3.514640	ingroup	0	1.072450	0.072450	7	block_ingroup_fair
sub-106	younger	02	193.011000	3.520080	ingroup	0	1.568450	0.568450	9	block_ingroup_fair
sub-106	younger	02	197.298000	3.519820	ingroup	0	1.551380	0.551380	2	block_ingroup_fair
sub-106	younger	02	201.586000	3.520920	ingroup	0	1.449930	0.449930	8	block_ingroup_fair
sub-106	younger	02	205.875000	3.518540	ingroup	0	1.381920	0.381920	6	block_ingroup_fair
sub-106	younger	02	221.411000	3.506240	computer	0	1.541300	0.541300	4	block_computer_unfair
sub-106	younger	02	225.682000	3.527730	computer	0	1.023010	0.023010	2	block_computer_unfair
sub-106	younger	02	229.974000	3.522820	computer	0	2.302300	1.302300	7	block_computer_unfair
sub-106	younger	02	234.265000	3.507790	computer	0	1.265520	0.265520	2	block_computer_unfair
sub-106	younger	02	238.540000	3.513190	computer	0	1.026180	0.026180	3	block_computer_unfair
sub-106	younger	02	242.820000	3.511390	computer	0	1.099340	0.099340	2	block_computer_unfair
sub-106	younger	02	247.091000	3.525570	computer	0	1.281590	0.281590	6	block_computer_unfair
sub-106	younger	02	251.381000	3.515440	computer	0	1.028930	0.028930	2	block_computer_unfair
sub-106	younger	02	262.914000	3.513150	ingroup	0	1.289200	0.289200	4	block_ingroup_unfair
sub-106	younger	02	267.196000	3.520580	ingroup	0	1.026800	0.026800	3	block_ingroup_unfair
sub-106	younger	02	271.484000	3.508960	ingroup	0	1.159100	0.159100	8	block_ingroup_unfair
sub-106	younger	02	275.761000	3.506690	ingroup	0	1.018410	0.018410	2	block_ingroup_unfair
sub-106	younger	02	280.028000	3.508550	ingroup	0	1.021520	0.021520	3	block_ingroup_unfair
sub-106	younger	02	284.305000	3.509520	ingroup	0	1.333340	0.333340	1	block_ingroup_unfair
sub-106	younger	02	288.580000	3.506860	ingroup	0	1.110100	0.110100	5	block_ingroup_unfair
sub-106	younger	02	292.855000	3.509150	ingroup	0	1.272220	0.272220	4	block_ingroup_unfair
sub-106	younger	02	306.374000	3.510600	computer	0	1.165230	0.165230	2	block_computer_unfair
sub-106	younger	02	310.648000	3.513310	computer	0	1.694450	0.694450	10	block_computer_unfair
sub-106	younger	02	314.924000	3.503370	computer	0	1.454780	0.454780	1	block_computer_unfair
sub-106	younger	02	319.190000	3.519360	computer	0	1.325310	0.325310	1	block_computer_unfair
sub-106	younger	02	323.469000	3.506970	computer	0	1.617590	0.617590	1	block_computer_unfair
sub-106	younger	02	327.732000	3.525690	computer	0	1.023620	0.023620	1	block_computer_unfair
sub-106	younger	02	332.007000	3.510490	computer	0	1.752570	0.752570	6	block_computer_unfair
sub-106	younger	02	336.279000	3.517710	computer	0	1.017310	0.017310	4	block_computer_unfair
sub-106	younger	02	351.806000	3.525630	ingroup	0	1.236880	0.236880	4	block_ingroup_unfair
sub-106	younger	02	356.097000	3.526060	ingroup	0	1.031620	0.031620	4	block_ingroup_unfair
sub-106	younger	02	360.381000	3.518410	ingroup	0	1.018480	0.018480	4	block_ingroup_unfair
sub-106	younger	02	364.667000	3.518110	ingroup	0	1.018780	0.018780	1	block_ingroup_unfair
sub-106	younger	02	368.953000	3.515240	ingroup	0	1.686900	0.686900	4	block_ingroup_unfair
sub-106	younger	02	373.237000	3.519630	ingroup	0	1.156630	0.156630	6	block_ingroup_unfair
sub-106	younger	02	377.519000	3.520710	ingroup	0	1.928430	0.928430	8	block_ingroup_unfair
sub-106	younger	02	381.809000	3.525220	ingroup	0	1.025180	0.025180	2	block_ingroup_unfair
sub-107	younger	01	4.006900	3.521760	outgroup	0	2.171500	1.171500	9	block_outgroup_fair
sub-107	younger	01	8.285020	3.522390	outgroup	0	2.081230	1.081230	9	block_outgroup_fair
sub-107	younger	01	12.563100	3.523080	outgroup	0	1.855830	0.855830	10	block_outgroup_fair
sub-107	younger	01	16.844300	3.523950	outgroup	0	1.394800	0.394800	6	block_outgroup_fair
sub-107	younger	01	21.139900	3.507960	outgroup	0	1.552910	0.552910	9	block_outgroup_fair
sub-107	younger	01	25.404900	3.522310	outgroup	0	1.374270	0.374270	3	block_outgroup_fair
sub-107	younger	01	29.684600	3.507890	outgroup	0	1.799240	0.799240	8	block_outgroup_fair
sub-107	younger	01	33.941200	3.516650	outgroup	0	1.794830	0.794830	8	block_outgroup_fair
sub-107	younger	01	45.461400	3.514400	computer	0	2.418620	1.418620	9	block_computer_fair
sub-107	younger	01	49.741200	3.523340	computer	0	1.307560	0.307560	7	block_computer_fair
sub-107	younger	01	54.035200	3.510960	computer	0	2.351900	1.351900	7	block_computer_fair
sub-107	younger	01	58.301000	3.513160	computer	0	2.339240	1.339240	7	block_computer_fair
sub-107	younger	01	62.566300	3.512970	computer	0	1.342930	0.342930	1	block_computer_fair
sub-107	younger	01	66.846000	3.524170	computer	0	1.784800	0.784800	7	block_computer_fair
sub-107	younger	01	71.137200	3.531620	computer	0	1.329710	0.329710	6	block_computer_fair
sub-107	younger	01	75.439300	3.510000	computer	0	1.312250	0.312250	10	block_computer_fair
sub-107	younger	01	90.962900	3.509340	outgroup	0	1.903560	0.903560	4	block_outgroup_unfair
sub-107	younger	01	95.230400	3.519880	outgroup	0	1.473410	0.473410	2	block_outgroup_unfair
sub-107	younger	01	99.508000	3.515200	outgroup	0	2.499110	1.499110	4	block_outgroup_unfair
sub-107	younger	01	103.789000	3.524200	outgroup	0	1.287040	0.287040	2	block_outgroup_unfair
sub-107	younger	01	108.069000	3.508470	outgroup	0	1.278130	0.278130	1	block_outgroup_unfair
sub-107	younger	01	112.333000	3.525390	outgroup	0	1.316850	0.316850	8	block_outgroup_unfair
sub-107	younger	01	116.630000	3.501340	outgroup	0	1.606960	0.606960	4	block_outgroup_unfair
sub-107	younger	01	120.893000	3.502160	outgroup	0	1.380390	0.380390	5	block_outgroup_unfair
sub-107	younger	01	136.403000	3.508370	computer	0	1.316940	0.316940	1	block_computer_unfair
sub-107	younger	01	140.667000	3.526300	computer	0	2.691170	1.691170	4	block_computer_unfair
sub-107	younger	01	144.957000	3.517610	computer	0	1.320200	0.320200	7	block_computer_unfair
sub-107	younger	01	149.244000	3.524540	computer	0	1.335730	0.335730	3	block_computer_unfair
sub-107	younger	01	153.527000	3.506720	computer	0	1.840510	0.840510	4	block_computer_unfair
sub-107	younger	01	157.805000	3.525780	computer	0	2.182800	1.182800	1	block_computer_unfair
sub-107	younger	01	162.085000	3.510630	computer	0	1.255520	0.255520	6	block_computer_unfair
sub-107	younger	01	166.366000	3.509470	computer	0	2.396300	1.396300	3	block_computer_unfair
sub-107	younger	01	181.876000	3.523820	ingroup	0	2.215140	1.215140	3	block_ingroup_unfair
sub-107	younger	01	186.158000	3.522110	ingroup	0	1.452500	0.452500	2	block_ingroup_unfair
sub-107	younger	01	190.450000	3.530240	ingroup	0	1.231010	0.231010	1	block_ingroup_unfair
sub-107	younger	01	194.747000	3.509520	ingroup	0	1.320500	0.320500	4	block_ingroup_unfair
sub-107	younger	01	199.012000	3.524480	ingroup	0	1.242470	0.242470	4	block_ingroup_unfair
sub-107	younger	01	203.300000	3.516640	ingroup	0	1.258160	0.258160	6	block_ingroup_unfair
sub-107	younger	01	207.571000	3.516720	ingroup	0	1.340140	0.340140	7	block_ingroup_unfair
sub-107	younger	01	211.845000	3.504190	ingroup	0	1.236450	0.236450	2	block_ingroup_unfair
sub-107	younger	01	223.362000	3.511900	ingroup	0	1.329330	0.329330	8	block_ingroup_fair
sub-107	younger	01	227.627000	3.525410	ingroup	0	2.018910	1.018910	2	block_ingroup_fair
sub-107	younger	01	231.908000	3.524340	ingroup	0	1.274150	0.274150	7	block_ingroup_fair
sub-107	younger	01	236.188000	3.524310	ingroup	0	1.346870	0.346870	7	block_ingroup_fair
sub-107	younger	01	240.470000	3.509050	ingroup	0	2.186180	1.186180	9	block_ingroup_fair
sub-107	younger	01	244.750000	3.505460	ingroup	0	1.923870	0.923870	8	block_ingroup_fair
sub-107	younger	01	248.999000	3.525120	ingroup	0	2.646900	1.646900	6	block_ingroup_fair
sub-107	younger	01	253.282000	3.506040	ingroup	0	1.333260	0.333260	9	block_ingroup_fair
sub-107	younger	01	266.797000	3.523650	computer	0	1.663340	0.663340	2	block_computer_unfair
sub-107	younger	01	271.077000	3.526270	computer	0	1.804600	0.804600	3	block_computer_unfair
sub-107	younger	01	275.372000	3.516570	computer	0	1.362890	0.362890	3	block_computer_unfair
sub-107	younger	01	279.637000	3.525960	computer	0	2.435050	1.435050	3	block_computer_unfair
sub-107	younger	01	283.920000	3.508090	computer	0	1.387720	0.387720	3	block_computer_unfair
sub-107	younger	01	288.198000	3.526120	computer	0	1.330480	0.330480	5	block_computer_unfair
sub-107	younger	01	292.495000	3.512810	computer	0	1.336900	0.336900	10	block_computer_unfair
sub-107	younger	01	296.776000	3.524700	computer	0	1.559270	0.559270	1	block_computer_unfair
sub-107	younger	01	310.322000	3.526520	computer	0	2.674640	1.674640	8	block_computer_fair
sub-107	younger	01	314.619000	3.522400	computer	0	1.764050	0.764050	3	block_computer_fair
sub-107	younger	01	318.899000	3.510940	computer	0	1.287650	0.287650	8	block_computer_fair
sub-107	younger	01	323.181000	3.525050	computer	0	1.292640	0.292640	9	block_computer_fair
sub-107	younger	01	327.463000	3.530390	computer	0	1.231000	0.231000	7	block_computer_fair
sub-107	younger	01	331.757000	3.508910	computer	0	1.372710	0.372710	7	block_computer_fair
sub-107	younger	01	336.014000	3.517250	computer	0	1.169180	0.169180	8	block_computer_fair
sub-107	younger	01	340.302000	3.516260	computer	0	1.085350	0.085350	5	block_computer_fair
sub-107	younger	01	353.819000	3.525610	ingroup	0	1.379920	0.379920	3	block_ingroup_unfair
sub-107	younger	01	358.101000	3.509410	ingroup	0	1.300380	0.300380	2	block_ingroup_unfair
sub-107	younger	01	362.382000	3.514780	ingroup	0	1.540180	0.540180	1	block_ingroup_unfair
